fecha_dia,FECHA_HORA_RDF,codigo_estacion,sentido_codigo,Hora_Codigo,Valor_Intensidad
,,,,HOR6,1211
,,,,HOR7,1130
,,,,HOR8,1094
,,,,HOR9,1168
,,,,HOR10,958
,,,,HOR11,592
,,,,HOR12,492
14/03/2025,2025-03-14T01:00:00,ES04,Norte,HOR1,275
,,,,HOR2,191
,,,,HOR3,105
,,,,HOR4,89
,,,,HOR5,70
,,,,HOR6,98
,,,,HOR7,341
,,,,HOR8,971
,,,,HOR9,753
,,,,HOR10,1017
,,,,HOR11,860
,,,,HOR12,818
14/03/2025,2025-03-14T01:00:00,ES04,Sur,HOR1,853
,,,,HOR2,908
,,,,HOR3,1031
,,,,HOR4,987
,,,,HOR5,905
,,,,HOR6,947
,,,,HOR7,940
,,,,HOR8,931
,,,,HOR9,995
,,,,HOR10,938
,,,,HOR11,567
,,,,HOR12,413
14/03/2025,2025-03-14T01:00:00,ES04,Este,HOR1,232
,,,,HOR2,124
,,,,HOR3,72
,,,,HOR4,74
,,,,HOR5,55
,,,,HOR6,94
,,,,HOR7,113
,,,,HOR8,295
,,,,HOR9,607
,,,,HOR10,639
,,,,HOR11,618
,,,,HOR12,589
14/03/2025,2025-03-14T01:00:00,ES04,Oeste,HOR1,662
,,,,HOR2,707
,,,,HOR3,922
,,,,HOR4,793
,,,,HOR5,741
,,,,HOR6,813
,,,,HOR7,856
,,,,HOR8,652
,,,,HOR9,588
,,,,HOR10,524
,,,,HOR11,354
,,,,HOR12,307
14/03/2025,2025-03-14T01:00:00,ES05,Norte,HOR1,1621
,,,,HOR2,1002
,,,,HOR3,701
,,,,HOR4,544
,,,,HOR5,392
,,,,HOR6,471
,,,,HOR7,824
,,,,HOR8,1134
,,,,HOR9,1485
,,,,HOR10,1575
,,,,HOR11,1768
,,,,HOR12,1992
14/03/2025,2025-03-14T01:00:00,ES05,Sur,HOR1,2382
,,,,HOR2,2630
,,,,HOR3,3087
,,,,HOR4,3216
,,,,HOR5,2933
,,,,HOR6,2876
,,,,HOR7,2617
,,,,HOR8,2626
,,,,HOR9,2523
,,,,HOR10,2212
,,,,HOR11,2009
,,,,HOR12,1823
14/03/2025,2025-03-14T01:00:00,ES05,Este,HOR1,522
,,,,HOR2,319
,,,,HOR3,224
,,,,HOR4,182
,,,,HOR5,191
,,,,HOR6,363
,,,,HOR7,1017
,,,,HOR8,1336
,,,,HOR9,1409
,,,,HOR10,1244
,,,,HOR11,1339
,,,,HOR12,1337
14/03/2025,2025-03-14T01:00:00,ES05,Oeste,HOR1,1362
,,,,HOR2,1387
,,,,HOR3,1466
,,,,HOR4,1466
,,,,HOR5,1419
,,,,HOR6,1269
,,,,HOR7,1349
,,,,HOR8,1286
,,,,HOR9,1383
,,,,HOR10,1289
,,,,HOR11,1016
,,,,HOR12,810
14/03/2025,2025-03-14T01:00:00,ES06,Norte,HOR1,39
,,,,HOR2,25
,,,,HOR3,17
,,,,HOR4,31
,,,,HOR5,60
,,,,HOR6,235
,,,,HOR7,722
,,,,HOR8,850
,,,,HOR9,658
,,,,HOR10,630
,,,,HOR11,658
,,,,HOR12,648
14/03/2025,2025-03-14T01:00:00,ES06,Sur,HOR1,749
,,,,HOR2,992
,,,,HOR3,926
,,,,HOR4,816
,,,,HOR5,782
,,,,HOR6,743
,,,,HOR7,698
,,,,HOR8,686
,,,,HOR9,433
,,,,HOR10,308
,,,,HOR11,240
,,,,HOR12,211
14/03/2025,2025-03-14T01:00:00,ES06,Este,HOR1,48
,,,,HOR2,35
,,,,HOR3,29
,,,,HOR4,26
,,,,HOR5,42
,,,,HOR6,144
,,,,HOR7,443
,,,,HOR8,855
,,,,HOR9,625
,,,,HOR10,587
,,,,HOR11,634
,,,,HOR12,610
14/03/2025,2025-03-14T01:00:00,ES06,Oeste,HOR1,718
,,,,HOR2,1126
,,,,HOR3,1136
,,,,HOR4,827
,,,,HOR5,748
,,,,HOR6,737
,,,,HOR7,622
,,,,HOR8,596
,,,,HOR9,425
,,,,HOR10,276
,,,,HOR11,220
,,,,HOR12,204
14/03/2025,2025-03-14T01:00:00,ES07,Norte,HOR1,732
,,,,HOR2,383
,,,,HOR3,297
,,,,HOR4,174
,,,,HOR5,110
,,,,HOR6,224
,,,,HOR7,626
,,,,HOR8,1359
,,,,HOR9,1581
,,,,HOR10,1366
,,,,HOR11,1194
,,,,HOR12,1428
14/03/2025,2025-03-14T01:00:00,ES07,Sur,HOR1,1718
,,,,HOR2,2081
,,,,HOR3,1996
,,,,HOR4,2133
,,,,HOR5,1732
,,,,HOR6,1974
,,,,HOR7,1793
,,,,HOR8,1681
,,,,HOR9,1675
,,,,HOR10,1506
,,,,HOR11,1130
,,,,HOR12,972
14/03/2025,2025-03-14T01:00:00,ES07,Este,HOR1,432
,,,,HOR2,251
,,,,HOR3,202
,,,,HOR4,118
,,,,HOR5,217
,,,,HOR6,687
,,,,HOR7,2305
,,,,HOR8,2648
,,,,HOR9,2352
,,,,HOR10,2163
,,,,HOR11,2009
,,,,HOR12,1810
14/03/2025,2025-03-14T01:00:00,ES07,Oeste,HOR1,1682
,,,,HOR2,2014
,,,,HOR3,2478
,,,,HOR4,2099
,,,,HOR5,1753
,,,,HOR6,1916
,,,,HOR7,1970
,,,,HOR8,1915
,,,,HOR9,1929
,,,,HOR10,1655
,,,,HOR11,1068
,,,,HOR12,769
14/03/2025,2025-03-14T01:00:00,ES08,Norte,HOR1,726
,,,,HOR2,692
,,,,HOR3,619
,,,,HOR4,473
,,,,HOR5,358
,,,,HOR6,390
,,,,HOR7,589
,,,,HOR8,760
,,,,HOR9,869
,,,,HOR10,826
,,,,HOR11,897
,,,,HOR12,788
14/03/2025,2025-03-14T01:00:00,ES08,Sur,HOR1,808
,,,,HOR2,827
,,,,HOR3,844
,,,,HOR4,848
,,,,HOR5,871
,,,,HOR6,842
,,,,HOR7,793
,,,,HOR8,774
,,,,HOR9,875
,,,,HOR10,794
,,,,HOR11,866
,,,,HOR12,813
14/03/2025,2025-03-14T01:00:00,ES08,Este,HOR1,717
,,,,HOR2,627
,,,,HOR3,535
,,,,HOR4,411
,,,,HOR5,382
,,,,HOR6,434
,,,,HOR7,501
,,,,HOR8,683
,,,,HOR9,428
,,,,HOR10,892
,,,,HOR11,808
,,,,HOR12,544
14/03/2025,2025-03-14T01:00:00,ES08,Oeste,HOR1,690
,,,,HOR2,851
,,,,HOR3,845
,,,,HOR4,803
,,,,HOR5,788
,,,,HOR6,819
,,,,HOR7,839
,,,,HOR8,819
,,,,HOR9,846
,,,,HOR10,781
,,,,HOR11,804
,,,,HOR12,819
14/03/2025,2025-03-14T01:00:00,ES09,Norte,HOR1,533
,,,,HOR2,497
,,,,HOR3,468
,,,,HOR4,353
,,,,HOR5,268
,,,,HOR6,307
,,,,HOR7,411
,,,,HOR8,570
,,,,HOR9,677
,,,,HOR10,669
,,,,HOR11,755
,,,,HOR12,827
14/03/2025,2025-03-14T01:00:00,ES09,Sur,HOR1,797
,,,,HOR2,790
,,,,HOR3,747
,,,,HOR4,852
,,,,HOR5,801
,,,,HOR6,748
,,,,HOR7,730
,,,,HOR8,758
,,,,HOR9,787
,,,,HOR10,762
,,,,HOR11,718
,,,,HOR12,720
14/03/2025,2025-03-14T01:00:00,ES09,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
14/03/2025,2025-03-14T01:00:00,ES09,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
14/03/2025,2025-03-14T01:00:00,ES10,Norte,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
14/03/2025,2025-03-14T01:00:00,ES10,Sur,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
14/03/2025,2025-03-14T01:00:00,ES10,Este,HOR1,169
,,,,HOR2,112
,,,,HOR3,79
,,,,HOR4,89
,,,,HOR5,102
,,,,HOR6,197
,,,,HOR7,397
,,,,HOR8,563
,,,,HOR9,550
,,,,HOR10,519
,,,,HOR11,443
,,,,HOR12,481
14/03/2025,2025-03-14T01:00:00,ES10,Oeste,HOR1,490
,,,,HOR2,530
,,,,HOR3,592
,,,,HOR4,583
,,,,HOR5,568
,,,,HOR6,576
,,,,HOR7,538
,,,,HOR8,569
,,,,HOR9,559
,,,,HOR10,499
,,,,HOR11,429
,,,,HOR12,268
14/03/2025,2025-03-14T01:00:00,ES11,Norte,HOR1,885
,,,,HOR2,448
,,,,HOR3,171
,,,,HOR4,88
,,,,HOR5,94
,,,,HOR6,181
,,,,HOR7,677
,,,,HOR8,4303
,,,,HOR9,6270
,,,,HOR10,2370
,,,,HOR11,2593
,,,,HOR12,988
14/03/2025,2025-03-14T01:00:00,ES11,Sur,HOR1,3558
,,,,HOR2,3563
,,,,HOR3,4303
,,,,HOR4,5667
,,,,HOR5,4887
,,,,HOR6,4032
,,,,HOR7,4034
,,,,HOR8,3766
,,,,HOR9,3368
,,,,HOR10,3322
,,,,HOR11,2540
,,,,HOR12,1585
14/03/2025,2025-03-14T01:00:00,ES11,Este,HOR1,1266
,,,,HOR2,655
,,,,HOR3,357
,,,,HOR4,224
,,,,HOR5,176
,,,,HOR6,183
,,,,HOR7,376
,,,,HOR8,1435
,,,,HOR9,3558
,,,,HOR10,1463
,,,,HOR11,2018
,,,,HOR12,577
14/03/2025,2025-03-14T01:00:00,ES11,Oeste,HOR1,3592
,,,,HOR2,4144
,,,,HOR3,5309
,,,,HOR4,5575
,,,,HOR5,5432
,,,,HOR6,4882
,,,,HOR7,4949
,,,,HOR8,4781
,,,,HOR9,4547
,,,,HOR10,4361
,,,,HOR11,3291
,,,,HOR12,2149
14/03/2025,2025-03-14T01:00:00,ES12,Norte,HOR1,715
,,,,HOR2,521
,,,,HOR3,366
,,,,HOR4,426
,,,,HOR5,606
,,,,HOR6,1210
,,,,HOR7,1854
,,,,HOR8,1936
,,,,HOR9,1960
,,,,HOR10,1884
,,,,HOR11,1799
,,,,HOR12,1733
14/03/2025,2025-03-14T01:00:00,ES12,Sur,HOR1,1526
,,,,HOR2,795
,,,,HOR3,631
,,,,HOR4,1710
,,,,HOR5,1622
,,,,HOR6,1806
,,,,HOR7,1839
,,,,HOR8,1847
,,,,HOR9,1792
,,,,HOR10,1641
,,,,HOR11,1549
,,,,HOR12,1614
14/03/2025,2025-03-14T01:00:00,ES12,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
14/03/2025,2025-03-14T01:00:00,ES12,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
14/03/2025,2025-03-14T01:00:00,ES13,Norte,HOR1,450
,,,,HOR2,332
,,,,HOR3,337
,,,,HOR4,330
,,,,HOR5,310
,,,,HOR6,467
,,,,HOR7,1004
,,,,HOR8,1312
,,,,HOR9,1344
,,,,HOR10,1260
,,,,HOR11,1339
,,,,HOR12,1438
14/03/2025,2025-03-14T01:00:00,ES13,Sur,HOR1,1358
,,,,HOR2,1493
,,,,HOR3,1392
,,,,HOR4,1256
,,,,HOR5,1320
,,,,HOR6,1309
,,,,HOR7,1380
,,,,HOR8,1448
,,,,HOR9,1307
,,,,HOR10,1047
,,,,HOR11,914
,,,,HOR12,917
14/03/2025,2025-03-14T01:00:00,ES13,Este,HOR1,630
,,,,HOR2,490
,,,,HOR3,387
,,,,HOR4,328
,,,,HOR5,293
,,,,HOR6,425
,,,,HOR7,1018
,,,,HOR8,1414
,,,,HOR9,1549
,,,,HOR10,1501
,,,,HOR11,1616
,,,,HOR12,1653
14/03/2025,2025-03-14T01:00:00,ES13,Oeste,HOR1,1769
,,,,HOR2,1886
,,,,HOR3,1802
,,,,HOR4,1566
,,,,HOR5,1582
,,,,HOR6,1525
,,,,HOR7,1497
,,,,HOR8,1621
,,,,HOR9,1479
,,,,HOR10,1279
,,,,HOR11,1112
,,,,HOR12,1238
14/03/2025,2025-03-14T01:00:00,ES14,Norte,HOR1,67
,,,,HOR2,44
,,,,HOR3,31
,,,,HOR4,29
,,,,HOR5,30
,,,,HOR6,75
,,,,HOR7,172
,,,,HOR8,449
,,,,HOR9,446
,,,,HOR10,365
,,,,HOR11,378
,,,,HOR12,345
14/03/2025,2025-03-14T01:00:00,ES14,Sur,HOR1,357
,,,,HOR2,334
,,,,HOR3,283
,,,,HOR4,307
,,,,HOR5,323
,,,,HOR6,344
,,,,HOR7,282
,,,,HOR8,308
,,,,HOR9,204
,,,,HOR10,158
,,,,HOR11,166
,,,,HOR12,120
14/03/2025,2025-03-14T01:00:00,ES14,Este,HOR1,52
,,,,HOR2,30
,,,,HOR3,23
,,,,HOR4,21
,,,,HOR5,25
,,,,HOR6,38
,,,,HOR7,88
,,,,HOR8,216
,,,,HOR9,225
,,,,HOR10,268
,,,,HOR11,307
,,,,HOR12,309
14/03/2025,2025-03-14T01:00:00,ES14,Oeste,HOR1,332
,,,,HOR2,372
,,,,HOR3,336
,,,,HOR4,279
,,,,HOR5,259
,,,,HOR6,254
,,,,HOR7,210
,,,,HOR8,226
,,,,HOR9,218
,,,,HOR10,165
,,,,HOR11,116
,,,,HOR12,94
14/03/2025,2025-03-14T01:00:00,ES15,Norte,HOR1,95
,,,,HOR2,71
,,,,HOR3,55
,,,,HOR4,57
,,,,HOR5,91
,,,,HOR6,274
,,,,HOR7,955
,,,,HOR8,1175
,,,,HOR9,1018
,,,,HOR10,822
,,,,HOR11,786
,,,,HOR12,789
14/03/2025,2025-03-14T01:00:00,ES15,Sur,HOR1,897
,,,,HOR2,1149
,,,,HOR3,1095
,,,,HOR4,864
,,,,HOR5,784
,,,,HOR6,779
,,,,HOR7,620
,,,,HOR8,595
,,,,HOR9,515
,,,,HOR10,312
,,,,HOR11,257
,,,,HOR12,271
14/03/2025,2025-03-14T01:00:00,ES15,Este,HOR1,57
,,,,HOR2,45
,,,,HOR3,33
,,,,HOR4,30
,,,,HOR5,50
,,,,HOR6,127
,,,,HOR7,531
,,,,HOR8,1017
,,,,HOR9,1015
,,,,HOR10,714
,,,,HOR11,785
,,,,HOR12,727
14/03/2025,2025-03-14T01:00:00,ES15,Oeste,HOR1,762
,,,,HOR2,988
,,,,HOR3,739
,,,,HOR4,626
,,,,HOR5,642
,,,,HOR6,683
,,,,HOR7,634
,,,,HOR8,672
,,,,HOR9,453
,,,,HOR10,266
,,,,HOR11,158
,,,,HOR12,118
14/03/2025,2025-03-14T01:00:00,ES16,Norte,HOR1,473
,,,,HOR2,345
,,,,HOR3,302
,,,,HOR4,270
,,,,HOR5,268
,,,,HOR6,374
,,,,HOR7,908
,,,,HOR8,1233
,,,,HOR9,1200
,,,,HOR10,1268
,,,,HOR11,1421
,,,,HOR12,1527
14/03/2025,2025-03-14T01:00:00,ES16,Sur,HOR1,1399
,,,,HOR2,1445
,,,,HOR3,1470
,,,,HOR4,1509
,,,,HOR5,1552
,,,,HOR6,1502
,,,,HOR7,1481
,,,,HOR8,1401
,,,,HOR9,1251
,,,,HOR10,1012
,,,,HOR11,996
,,,,HOR12,1086
14/03/2025,2025-03-14T01:00:00,ES16,Este,HOR1,334
,,,,HOR2,240
,,,,HOR3,193
,,,,HOR4,172
,,,,HOR5,196
,,,,HOR6,423
,,,,HOR7,1345
,,,,HOR8,1594
,,,,HOR9,1585
,,,,HOR10,1543
,,,,HOR11,1456
,,,,HOR12,1458
14/03/2025,2025-03-14T01:00:00,ES16,Oeste,HOR1,1467
,,,,HOR2,1407
,,,,HOR3,1400
,,,,HOR4,1278
,,,,HOR5,1466
,,,,HOR6,1401
,,,,HOR7,1447
,,,,HOR8,1547
,,,,HOR9,1248
,,,,HOR10,871
,,,,HOR11,676
,,,,HOR12,703
14/03/2025,2025-03-14T01:00:00,ES17,Norte,HOR1,553
,,,,HOR2,419
,,,,HOR3,328
,,,,HOR4,295
,,,,HOR5,499
,,,,HOR6,1330
,,,,HOR7,2809
,,,,HOR8,2991
,,,,HOR9,3032
,,,,HOR10,2752
,,,,HOR11,2767
,,,,HOR12,2724
14/03/2025,2025-03-14T01:00:00,ES17,Sur,HOR1,2865
,,,,HOR2,2944
,,,,HOR3,2550
,,,,HOR4,2561
,,,,HOR5,2782
,,,,HOR6,2655
,,,,HOR7,2842
,,,,HOR8,2856
,,,,HOR9,2528
,,,,HOR10,1580
,,,,HOR11,1276
,,,,HOR12,1256
14/03/2025,2025-03-14T01:00:00,ES17,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
14/03/2025,2025-03-14T01:00:00,ES17,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
14/03/2025,2025-03-14T01:00:00,ES18,Norte,HOR1,110
,,,,HOR2,73
,,,,HOR3,87
,,,,HOR4,63
,,,,HOR5,42
,,,,HOR6,246
,,,,HOR7,1171
,,,,HOR8,1286
,,,,HOR9,1056
,,,,HOR10,829
,,,,HOR11,848
,,,,HOR12,807
14/03/2025,2025-03-14T01:00:00,ES18,Sur,HOR1,714
,,,,HOR2,767
,,,,HOR3,691
,,,,HOR4,674
,,,,HOR5,696
,,,,HOR6,740
,,,,HOR7,696
,,,,HOR8,739
,,,,HOR9,484
,,,,HOR10,261
,,,,HOR11,229
,,,,HOR12,261
14/03/2025,2025-03-14T01:00:00,ES18,Este,HOR1,189
,,,,HOR2,143
,,,,HOR3,161
,,,,HOR4,67
,,,,HOR5,47
,,,,HOR6,87
,,,,HOR7,270
,,,,HOR8,527
,,,,HOR9,537
,,,,HOR10,597
,,,,HOR11,681
,,,,HOR12,753
14/03/2025,2025-03-14T01:00:00,ES18,Oeste,HOR1,896
,,,,HOR2,1415
,,,,HOR3,1358
,,,,HOR4,890
,,,,HOR5,887
,,,,HOR6,837
,,,,HOR7,840
,,,,HOR8,838
,,,,HOR9,688
,,,,HOR10,593
,,,,HOR11,453
,,,,HOR12,479
14/03/2025,2025-03-14T01:00:00,ES19,Norte,HOR1,280
,,,,HOR2,197
,,,,HOR3,146
,,,,HOR4,130
,,,,HOR5,198
,,,,HOR6,326
,,,,HOR7,637
,,,,HOR8,1054
,,,,HOR9,1198
,,,,HOR10,1025
,,,,HOR11,1019
,,,,HOR12,1097
14/03/2025,2025-03-14T01:00:00,ES19,Sur,HOR1,1047
,,,,HOR2,1217
,,,,HOR3,1183
,,,,HOR4,1082
,,,,HOR5,1061
,,,,HOR6,1070
,,,,HOR7,1097
,,,,HOR8,1213
,,,,HOR9,973
,,,,HOR10,654
,,,,HOR11,593
,,,,HOR12,591
14/03/2025,2025-03-14T01:00:00,ES19,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
14/03/2025,2025-03-14T01:00:00,ES19,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
14/03/2025,2025-03-14T01:00:00,ES20,Norte,HOR1,4753
,,,,HOR2,2546
,,,,HOR3,1277
,,,,HOR4,871
,,,,HOR5,749
,,,,HOR6,758
,,,,HOR7,1481
,,,,HOR8,4080
,,,,HOR9,7704
,,,,HOR10,9072
,,,,HOR11,8126
,,,,HOR12,7549
14/03/2025,2025-03-14T01:00:00,ES20,Sur,HOR1,9230
,,,,HOR2,9999
,,,,HOR3,9999
,,,,HOR4,9999
,,,,HOR5,9999
,,,,HOR6,9999
,,,,HOR7,9999
,,,,HOR8,9419
,,,,HOR9,9183
,,,,HOR10,9907
,,,,HOR11,8433
,,,,HOR12,6627
14/03/2025,2025-03-14T01:00:00,ES20,Este,HOR1,3516
,,,,HOR2,1880
,,,,HOR3,932
,,,,HOR4,698
,,,,HOR5,608
,,,,HOR6,1047
,,,,HOR7,3197
,,,,HOR8,9999
,,,,HOR9,9717
,,,,HOR10,9999
,,,,HOR11,9999
,,,,HOR12,9742
14/03/2025,2025-03-14T01:00:00,ES20,Oeste,HOR1,9461
,,,,HOR2,9455
,,,,HOR3,9999
,,,,HOR4,9999
,,,,HOR5,9999
,,,,HOR6,9830
,,,,HOR7,9999
,,,,HOR8,9559
,,,,HOR9,9278
,,,,HOR10,9694
,,,,HOR11,8292
,,,,HOR12,5756
14/03/2025,2025-03-14T01:00:00,ES21,Norte,HOR1,98
,,,,HOR2,80
,,,,HOR3,43
,,,,HOR4,30
,,,,HOR5,63
,,,,HOR6,130
,,,,HOR7,458
,,,,HOR8,827
,,,,HOR9,663
,,,,HOR10,578
,,,,HOR11,658
,,,,HOR12,651
14/03/2025,2025-03-14T01:00:00,ES21,Sur,HOR1,738
,,,,HOR2,877
,,,,HOR3,756
,,,,HOR4,677
,,,,HOR5,685
,,,,HOR6,660
,,,,HOR7,644
,,,,HOR8,607
,,,,HOR9,529
,,,,HOR10,337
,,,,HOR11,321
,,,,HOR12,293
14/03/2025,2025-03-14T01:00:00,ES21,Este,HOR1,132
,,,,HOR2,116
,,,,HOR3,61
,,,,HOR4,74
,,,,HOR5,108
,,,,HOR6,358
,,,,HOR7,1167
,,,,HOR8,2080
,,,,HOR9,2014
,,,,HOR10,1645
,,,,HOR11,1685
,,,,HOR12,1499
14/03/2025,2025-03-14T01:00:00,ES21,Oeste,HOR1,1764
,,,,HOR2,2238
,,,,HOR3,2135
,,,,HOR4,1574
,,,,HOR5,1727
,,,,HOR6,1492
,,,,HOR7,1596
,,,,HOR8,1688
,,,,HOR9,1086
,,,,HOR10,562
,,,,HOR11,399
,,,,HOR12,423
14/03/2025,2025-03-14T01:00:00,ES22,Norte,HOR1,408
,,,,HOR2,281
,,,,HOR3,196
,,,,HOR4,164
,,,,HOR5,179
,,,,HOR6,210
,,,,HOR7,537
,,,,HOR8,1207
,,,,HOR9,1554
,,,,HOR10,1428
,,,,HOR11,1225
,,,,HOR12,1290
14/03/2025,2025-03-14T01:00:00,ES22,Sur,HOR1,1267
,,,,HOR2,1250
,,,,HOR3,1213
,,,,HOR4,1212
,,,,HOR5,1077
,,,,HOR6,1104
,,,,HOR7,999
,,,,HOR8,1099
,,,,HOR9,1231
,,,,HOR10,1018
,,,,HOR11,755
,,,,HOR12,631
14/03/2025,2025-03-14T01:00:00,ES22,Este,HOR1,629
,,,,HOR2,349
,,,,HOR3,239
,,,,HOR4,201
,,,,HOR5,160
,,,,HOR6,145
,,,,HOR7,324
,,,,HOR8,571
,,,,HOR9,798
,,,,HOR10,848
,,,,HOR11,942
,,,,HOR12,1083
14/03/2025,2025-03-14T01:00:00,ES22,Oeste,HOR1,1116
,,,,HOR2,1178
,,,,HOR3,1161
,,,,HOR4,1283
,,,,HOR5,1124
,,,,HOR6,1206
,,,,HOR7,1137
,,,,HOR8,1209
,,,,HOR9,1263
,,,,HOR10,967
,,,,HOR11,855
,,,,HOR12,733
14/03/2025,2025-03-14T01:00:00,ES23,Norte,HOR1,915
,,,,HOR2,619
,,,,HOR3,468
,,,,HOR4,390
,,,,HOR5,361
,,,,HOR6,457
,,,,HOR7,1327
,,,,HOR8,2639
,,,,HOR9,2804
,,,,HOR10,2361
,,,,HOR11,2047
,,,,HOR12,1926
14/03/2025,2025-03-14T01:00:00,ES23,Sur,HOR1,1936
,,,,HOR2,1718
,,,,HOR3,2069
,,,,HOR4,1944
,,,,HOR5,1656
,,,,HOR6,1784
,,,,HOR7,1761
,,,,HOR8,1706
,,,,HOR9,1876
,,,,HOR10,1684
,,,,HOR11,1351
,,,,HOR12,1094
14/03/2025,2025-03-14T01:00:00,ES23,Este,HOR1,1646
,,,,HOR2,1216
,,,,HOR3,902
,,,,HOR4,727
,,,,HOR5,514
,,,,HOR6,563
,,,,HOR7,836
,,,,HOR8,1084
,,,,HOR9,1386
,,,,HOR10,1540
,,,,HOR11,1843
,,,,HOR12,2007
14/03/2025,2025-03-14T01:00:00,ES23,Oeste,HOR1,2391
,,,,HOR2,2519
,,,,HOR3,2860
,,,,HOR4,2698
,,,,HOR5,2652
,,,,HOR6,2661
,,,,HOR7,2350
,,,,HOR8,2329
,,,,HOR9,2248
,,,,HOR10,2055
,,,,HOR11,1990
,,,,HOR12,1906
14/03/2025,2025-03-14T01:00:00,ES24,Norte,HOR1,301
,,,,HOR2,195
,,,,HOR3,128
,,,,HOR4,118
,,,,HOR5,76
,,,,HOR6,75
,,,,HOR7,116
,,,,HOR8,260
,,,,HOR9,480
,,,,HOR10,597
,,,,HOR11,611
,,,,HOR12,738
14/03/2025,2025-03-14T01:00:00,ES24,Sur,HOR1,776
,,,,HOR2,765
,,,,HOR3,955
,,,,HOR4,917
,,,,HOR5,727
,,,,HOR6,722
,,,,HOR7,778
,,,,HOR8,678
,,,,HOR9,750
,,,,HOR10,679
,,,,HOR11,526
,,,,HOR12,426
14/03/2025,2025-03-14T01:00:00,ES24,Este,HOR1,263
,,,,HOR2,172
,,,,HOR3,133
,,,,HOR4,120
,,,,HOR5,103
,,,,HOR6,108
,,,,HOR7,177
,,,,HOR8,605
,,,,HOR9,787
,,,,HOR10,682
,,,,HOR11,684
,,,,HOR12,717
14/03/2025,2025-03-14T01:00:00,ES24,Oeste,HOR1,705
,,,,HOR2,601
,,,,HOR3,628
,,,,HOR4,605
,,,,HOR5,590
,,,,HOR6,586
,,,,HOR7,669
,,,,HOR8,633
,,,,HOR9,636
,,,,HOR10,521
,,,,HOR11,409
,,,,HOR12,349
14/03/2025,2025-03-14T01:00:00,ES25,Norte,HOR1,140
,,,,HOR2,150
,,,,HOR3,142
,,,,HOR4,124
,,,,HOR5,87
,,,,HOR6,77
,,,,HOR7,136
,,,,HOR8,194
,,,,HOR9,90
,,,,HOR10,214
,,,,HOR11,195
,,,,HOR12,184
14/03/2025,2025-03-14T01:00:00,ES25,Sur,HOR1,182
,,,,HOR2,183
,,,,HOR3,175
,,,,HOR4,160
,,,,HOR5,187
,,,,HOR6,170
,,,,HOR7,170
,,,,HOR8,181
,,,,HOR9,183
,,,,HOR10,185
,,,,HOR11,182
,,,,HOR12,217
14/03/2025,2025-03-14T01:00:00,ES25,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
