fecha,wikidata_fecha,totalUsoAlDia,horasTotalesDeUso,horasTtotalesDeServicio,horasTotalesDeDisponibilidad,bicicletasMediasDisponibilidad,usoPorAbandonadosOcasionales,usoPorAbandonadosAnuales
"February 16, 2020",Q57396635,2934.65,56681.35,59616.0,2484.0,8192,162,8354
"February 17, 2020",Q57396636,3051.97,56564.03,59616.0,2484.0,11231,57,11288
"February 18, 2020",Q57396637,3269.56,56346.44,59616.0,2484.0,12175,43,12218
"February 19, 2020",Q57396638,3505.67,56110.33,59616.0,2484.0,12898,53,12951
"February 20, 2020",Q57396639,3670.55,56233.45,59904.0,2496.0,13036,54,1309
"February 21, 2020",Q57396640,3692.02,56211.98,59904.0,2496.0,12789,64,12853
"February 22, 2020",Q57396642,3106.89,56797.11,59904.0,2496.0,9038,218,9256
"February 23, 2020",Q57396643,3021.13,56882.87,59904.0,2496.0,8298,226,8524
"February 24, 2020",Q57396644,3410.96,56493.04,59904.0,2496.0,12177,85,12262
"February 25, 2020",Q57396645,3476.38,56427.62,59904.0,2496.0,12646,62,12708
"February 26, 2020",Q57396647,3719.34,56184.66,59904.0,2496.0,13133,70,13203
"February 27, 2020",Q57396648,3815.64,56088.36,59904.0,2496.0,1317,109,13279
"February 28, 2020",Q57396649,3666.04,56237.96,59904.0,2496.0,1251,117,12627
"February 29, 2020",Q47253301,2456.3,57447.7,59904.0,2496.0,7732,130,7862
2020-01-03,,2050.22,57853.78,59904.0,2496.0,6325,134,6459
2020-02-03,,2469.76,57434.24,59904.0,2496.0,9025,50,9075
2020-03-03,,3245.15,56658.85,59904.0,2496.0,11502,34,11536
2020-04-03,,3610.2,55438.35,59048.55,2460.36,1302,43,13063
2020-05-03,,3508.98,55759.95,59268.93,2469.54,1238,43,12423
2020-06-03,,3312.88,56591.12,59904.0,2496.0,11931,59,1199
2020-07-03,,2706.95,57161.99,59868.94,2494.54,849,143,8633
2020-08-03,,2716.78,57187.22,59904.0,2496.0,801,164,8174
2020-09-03,,3310.18,56593.82,59904.0,2496.0,11807,53,1186
2020-10-03,,3586.56,56317.44,59904.0,2496.0,12629,43,12672
2020-11-03,,3259.37,56644.63,59904.0,2496.0,11479,60,11539
2020-12-03,,2830.49,57073.51,59904.0,2496.0,938,60,944
"March 13, 2020",Q57396664,2390.3,57513.7,59904.0,2496.0,7129,54,7183
"March 14, 2020",Q57396665,1263.93,58640.07,59904.0,2496.0,2516,61,2577
"March 15, 2020",Q57396666,445.81,59458.19,59904.0,2496.0,968,14,982
"March 16, 2020",Q57396668,0,0,0,0,0,0,0
"March 17, 2020",Q57396669,0,0,0,0,0,0,0
"March 18, 2020",Q57396671,0,0,0,0,0,0,0
"March 19, 2020",Q57396672,0,0,0,0,0,0,0
"March 20, 2020",Q57396673,0,0,0,0,0,0,0
"March 21, 2020",Q57396674,0,0,0,0,0,0,0
"March 22, 2020",Q57396676,0,0,0,0,0,0,0
"March 23, 2020",Q57396677,0,0,0,0,0,0,0
"March 24, 2020",Q57396678,0,0,0,0,0,0,0
"March 25, 2020",Q57396679,0,0,0,0,0,0,0
"March 26, 2020",Q57396681,0,0,0,0,0,0,0
"March 27, 2020",Q57396682,0,0,0,0,0,0,0
"March 28, 2020",Q57396683,0,0,0,0,0,0,0
"March 29, 2020",Q57396684,0,0,0,0,0,0,0
"March 30, 2020",Q57396686,0,0,0,0,0,0,0
"March 31, 2020",Q57396687,0,0,0,0,0,0,0
2020-01-04,,0,0,0,0,0,0,0
2020-02-04,,0,0,0,0,0,0,0
2020-03-04,,0,0,0,0,0,0,0
2020-04-04,,0,0,0,0,0,0,0
2020-05-04,,0,0,0,0,0,0,0
2020-06-04,,0,0,0,0,0,0,0
2020-07-04,,0,0,0,0,0,0,0
2020-08-04,,0,0,0,0,0,0,0
2020-09-04,,0,0,0,0,0,0,0
2020-10-04,,0,0,0,0,0,0,0
2020-11-04,,0,0,0,0,0,0,0
2020-12-04,,0,0,0,0,0,0,0
"April 13, 2020",Q57396703,0,0,0,0,0,0,0
"April 14, 2020",Q57396704,0,0,0,0,0,0,0
"April 15, 2020",Q57396705,0,0,0,0,0,0,0
"April 16, 2020",Q57396706,0,0,0,0,0,0,0
"April 17, 2020",Q57396708,0,0,0,0,0,0,0
"April 18, 2020",Q57396709,0,0,0,0,0,0,0
"April 19, 2020",Q57396710,0,0,0,0,0,0,0
"April 20, 2020",Q57396711,0,0,0,0,0,0,0
"April 21, 2020",Q57396713,0,0,0,0,0,0,0
"April 22, 2020",Q57396714,216,34637.06,34853.06,1452.21,580,1,581
"April 23, 2020",Q57396715,254.34,43542.24,43796.58,1824.86,831,2,833
"April 24, 2020",Q57396716,401.4,51820.13,52221.53,2175.9,1037,5,1042
"April 25, 2020",Q57396718,312.93,55858.48,56171.41,2340.48,537,0,537
"April 26, 2020",Q57396719,252.43,56652.1,56904.53,2371.02,504,2,506
"April 27, 2020",Q57396720,419.79,58471.72,58891.51,2453.81,106,1,1061
"April 28, 2020",Q57396721,435.03,59468.97,59904.0,2496.0,114,1,1141
"April 29, 2020",Q57396722,563.61,59340.39,59904.0,2496.0,1351,1,1352
"April 30, 2020",Q57396723,507.84,59396.16,59904.0,2496.0,1406,3,1409
2020-01-05,,386.95,59517.05,59904.0,2496.0,702,4,706
2020-02-05,,1266.83,58637.17,59904.0,2496.0,2229,37,2266
2020-03-05,,2539.04,57364.96,59904.0,2496.0,348,206,3686
2020-04-05,,2428.2,57475.8,59904.0,2496.0,4092,132,4224
2020-05-05,,2900.75,57003.25,59904.0,2496.0,496,179,5139
2020-06-05,,3086.02,56817.98,59904.0,2496.0,5259,185,5444
2020-07-05,,3330.16,56573.84,59904.0,2496.0,5565,194,5759
2020-08-05,,4082.85,55821.15,59904.0,2496.0,6591,239,683
2020-09-05,,4706.5,55197.5,59904.0,2496.0,6501,453,6954
2020-10-05,,4330.33,55573.67,59904.0,2496.0,5969,376,6345
2020-11-05,,3190.85,56713.15,59904.0,2496.0,5533,145,5678
2020-12-05,,1420.62,58483.38,59904.0,2496.0,2619,25,2644
"May 13, 2020",Q57396740,3400.26,56503.74,59904.0,2496.0,6361,125,6486
"May 14, 2020",Q57396742,2391.13,57512.87,59904.0,2496.0,4386,92,4478
"May 15, 2020",Q57396743,2688.83,57215.17,59904.0,2496.0,4303,118,4421
"May 16, 2020",Q57396744,4632.87,55271.13,59904.0,2496.0,7341,254,7595
"May 17, 2020",Q57396746,6286.87,53617.13,59904.0,2496.0,8294,479,8773
"May 18, 2020",Q57396747,4687.38,55216.62,59904.0,2496.0,8763,227,899
"May 19, 2020",Q57396748,5143.51,54760.49,59904.0,2496.0,9509,241,975
"May 20, 2020",Q57396749,5225.06,54678.94,59904.0,2496.0,9766,256,10022
"May 21, 2020",Q57396750,5349.58,54554.42,59904.0,2496.0,10116,240,10356
"May 22, 2020",Q57396751,5927.33,53976.67,59904.0,2496.0,11501,310,11811
"May 23, 2020",Q57396753,7054.03,52849.97,59904.0,2496.0,11445,518,11963
"May 24, 2020",Q57396754,6838.38,53065.62,59904.0,2496.0,10018,547,10565
"May 25, 2020",Q57396755,4285.8,55618.2,59904.0,2496.0,10073,151,10224
"May 26, 2020",Q57396756,4853.3,55050.7,59904.0,2496.0,11468,142,1161
"May 27, 2020",Q57396757,5205.62,54698.38,59904.0,2496.0,12266,139,12405
"May 28, 2020",Q57396758,5158.97,54745.03,59904.0,2496.0,12549,150,12699
"May 29, 2020",Q57396760,5327.0,54577.0,59904.0,2496.0,13675,175,1385
"May 30, 2020",Q57396761,5964.25,53635.26,59599.51,2483.31,13443,303,13746
"May 31, 2020",Q57396762,3944.73,55959.27,59904.0,2496.0,8644,151,8795
2020-01-06,,4750.12,55153.88,59904.0,2496.0,11819,101,1192
2020-02-06,,5169.62,54734.38,59904.0,2496.0,13084,154,13238
2020-03-06,,5137.4,54766.6,59904.0,2496.0,13258,150,13408
2020-04-06,,4373.42,55530.58,59904.0,2496.0,11926,88,12014
2020-05-06,,5517.74,54386.26,59904.0,2496.0,15007,159,15166
2020-06-06,,6317.45,53582.0,59899.45,2495.81,1484,252,15092
2020-07-06,,4932.11,54398.33,59330.44,2472.1,11096,196,11292
2020-08-06,,4678.23,55225.77,59904.0,2496.0,12735,79,12814
2020-09-06,,5036.49,54867.51,59904.0,2496.0,14016,99,14115
2020-10-06,,5016.84,54887.16,59904.0,2496.0,14576,65,14641
2020-11-06,,4803.94,55100.06,59904.0,2496.0,14458,70,14528
2020-12-06,,4805.55,55098.45,59904.0,2496.0,14141,65,14206
"June 13, 2020",Q57396778,5567.6,54336.4,59904.0,2496.0,14041,202,14243
"June 14, 2020",Q57396779,5778.37,54125.63,59904.0,2496.0,13469,263,13732
"June 15, 2020",Q57396780,4701.27,55202.73,59904.0,2496.0,13834,57,13891
"June 16, 2020",Q57396782,5167.3,54736.7,59904.0,2496.0,15228,54,15282
"June 17, 2020",Q57396783,5363.95,54540.05,59904.0,2496.0,16092,56,16148
"June 18, 2020",Q57396784,5402.38,54501.62,59904.0,2496.0,16556,95,16651
"June 19, 2020",Q57396785,5773.83,53569.8,59343.63,2472.65,17264,74,17338
"June 20, 2020",Q57396786,5955.5,52782.8,58738.3,2447.43,16206,151,16357
"June 21, 2020",Q57396787,5638.88,52008.99,57647.87,2401.99,14123,192,14315
"June 22, 2020",Q57396788,4880.81,52688.07,57568.88,2398.7,15131,67,15198
"June 23, 2020",Q57396790,5222.85,52714.34,57937.19,2414.05,15938,61,15999
"June 24, 2020",Q57396791,5114.14,51982.09,57096.23,2379.01,16084,55,16139
"June 25, 2020",Q57396792,5179.4,51181.75,56361.15,2348.38,16548,43,16591
"June 26, 2020",Q57396793,5020.1,50661.04,55681.14,2320.05,15704,55,15759
"June 27, 2020",Q57396794,4230.4,49881.7,54112.1,2254.67,12549,94,12643
"June 28, 2020",Q57396796,4263.87,50040.78,54304.65,2262.69,11467,105,11572
"June 29, 2020",Q57396797,4717.0,51266.94,55983.94,2332.66,14562,56,14618
"June 30, 2020",Q57396798,5344.58,51496.06,56840.64,2368.36,15682,50,15732
2020-01-07,,5551.37,51421.36,56972.73,2373.86,16665,56,16721
2020-02-07,,5310.75,51584.71,56895.46,2370.64,16634,67,16701
2020-03-07,,5052.33,51619.21,56671.54,2361.31,15404,75,15479
2020-04-07,,4156.22,52032.07,56188.29,2341.18,11928,104,12032
2020-05-07,,3805.07,52970.65,56775.72,2365.66,1043,140,1057
2020-06-07,,4322.1,52335.94,56658.04,2360.75,13949,66,14015
2020-07-07,,4641.6,51779.02,56420.62,2350.86,15371,48,15419
2020-08-07,,4849.48,51764.55,56614.03,2358.92,15837,61,15898
2020-09-07,,4710.5,51782.59,56493.09,2353.88,15646,58,15704
2020-10-07,,4564.56,50907.11,55471.67,2311.32,14506,55,14561
2020-11-07,,3798.02,51905.1,55703.12,2320.96,11011,93,11104
2020-12-07,,3558.22,52092.71,55650.93,2318.79,9784,114,9898
"July 13, 2020",Q57396814,4319.77,51192.71,55512.48,2313.02,13914,61,13975
"July 14, 2020",Q57396815,4772.87,50966.1,55738.97,2322.46,15259,76,15335
"July 15, 2020",Q57396816,4712.48,50714.32,55426.8,2309.45,15318,86,15404
"July 16, 2020",Q57396818,3864.92,50828.38,54693.3,2278.89,14333,59,14392
"July 17, 2020",Q57396819,4455.8,51407.03,55862.83,2327.62,13944,57,14001
"July 18, 2020",Q57396820,3565.48,51169.73,54735.21,2280.63,10424,114,10538
"July 19, 2020",Q57396821,3428.6,51297.25,54725.85,2280.24,9384,179,9563
"July 20, 2020",Q57396822,3898.98,50922.44,54821.42,2284.23,13125,49,13174
"July 21, 2020",Q57396823,4368.4,50155.1,54523.5,2271.81,14374,52,14426
"July 22, 2020",Q57396825,4625.38,50194.44,54819.82,2284.16,14743,82,14825
"July 23, 2020",Q57396826,4627.07,50603.81,55230.88,2301.29,14807,88,14895
"July 24, 2020",Q57396827,4090.4,50477.86,54568.26,2273.68,1329,58,13348
"July 25, 2020",Q57396828,3343.07,51725.72,55068.79,2294.53,9783,102,9885
"July 26, 2020",Q57396831,3133.43,51150.35,54283.78,2261.82,8758,122,888
"July 27, 2020",Q57396832,3811.59,50569.99,54381.58,2265.9,12117,79,12196
"July 28, 2020",Q57396833,4018.38,49575.73,53594.11,2233.09,13699,69,13768
"July 29, 2020",Q57396834,4131.57,48599.84,52731.41,2197.14,13823,63,13886
"July 30, 2020",Q57396836,4058.5,48478.54,52537.04,2189.04,13428,75,13503
"July 31, 2020",Q57396837,3812.47,48080.15,51892.62,2162.19,12425,87,12512
2020-01-08,,3009.67,48413.44,51423.11,2142.63,9076,143,9219
2020-02-08,,2770.93,48812.84,51583.77,2149.32,7729,129,7858
2020-03-08,,3401.62,48506.35,51907.97,2162.83,10561,99,1066
2020-04-08,,3484.64,48150.76,51635.4,2151.48,1124,98,11338
2020-05-08,,3562.65,48136.79,51699.44,2154.14,11225,104,11329
2020-06-08,,3311.31,47928.18,51239.49,2134.98,10918,55,10973
2020-07-08,,3161.8,47742.21,50904.01,2121.0,9631,56,9687
2020-08-08,,2486.2,48608.44,51094.64,2128.94,739,90,748
2020-09-08,,2367.15,48208.46,50575.61,2107.32,6784,79,6863
2020-10-08,,2684.2,48173.97,50858.17,2119.09,8481,57,8538
2020-11-08,,1643.0,48884.4,50527.4,2105.31,4822,12,4834
2020-12-08,,3194.75,48936.52,52131.27,2172.14,9473,64,9537
"August 13, 2020",Q57396853,3060.45,49919.1,52979.55,2207.48,9804,78,9882
"August 14, 2020",Q57396854,2950.96,50193.29,53144.25,2214.34,8849,66,8915
"August 15, 2020",Q57396855,2520.72,51756.37,54277.09,2261.55,6835,87,6922
"August 16, 2020",Q57396857,2660.57,52671.28,55331.85,2305.49,6772,135,6907
"August 17, 2020",Q57396858,2931.65,52887.24,55818.89,2325.79,8995,67,9062
"August 18, 2020",Q57396859,3089.25,52915.66,56004.91,2333.54,9566,95,9661
"August 19, 2020",Q57396861,3349.91,52671.88,56021.79,2334.24,10097,80,10177
"August 20, 2020",Q57396862,3218.16,52502.13,55720.29,2321.68,9791,91,9882
"August 21, 2020",Q57396863,3116.56,53077.66,56194.22,2341.43,9281,85,9366
"August 22, 2020",Q57396864,2794.4,53838.64,56633.04,2359.71,7611,127,7738
"August 23, 2020",Q57396866,2723.18,52922.25,55645.43,2318.56,7403,118,7521
"August 24, 2020",Q57396867,3196.97,52598.08,55795.05,2324.79,9816,87,9903
"August 25, 2020",Q57396868,3697.66,51830.16,55527.82,2313.66,11169,68,11237
"August 26, 2020",Q57396869,3705.7,51933.68,55639.38,2318.31,11745,68,11813
"August 27, 2020",Q57396870,3715.83,51439.43,55155.26,2298.14,11704,84,11788
"August 28, 2020",Q57396872,3672.37,50928.03,54600.4,2275.02,1141,83,11493
"August 29, 2020",Q57396873,3254.74,51088.39,54343.13,2264.3,9172,130,9302
"August 30, 2020",Q57396874,3200.62,49657.82,52858.44,2202.44,8587,115,8702
"August 31, 2020",Q57396876,3851.36,48473.27,52324.63,2180.19,11858,75,11933
2020-01-09,,4576.77,48680.43,53257.2,2219.05,14644,53,14697
2020-02-09,,4808.39,50315.25,55123.64,2296.82,15464,52,15516
2020-03-09,,4917.45,49369.85,54287.3,2261.97,15884,58,15942
2020-04-09,,4954.32,49853.64,54807.96,2283.67,15566,49,15615
2020-05-09,,4461.45,49886.54,54347.99,2264.5,1269,76,12766
2020-06-09,,4149.25,49227.07,53376.32,2224.01,11664,115,11779
2020-07-09,,4659.93,48069.25,52729.18,2197.05,14784,37,14821
2020-08-09,,4876.85,46825.5,51702.35,2154.26,15773,45,15818
2020-09-09,,5628.65,45699.81,51328.46,2138.69,16727,52,16779
2020-10-09,,5409.39,46698.68,52108.07,2171.17,16937,32,16969
2020-11-09,,5390.83,47325.49,52716.32,2196.51,1637,71,16441
2020-12-09,,4551.14,47898.64,52449.78,2185.41,13436,183,13619
"September 13, 2020",Q57396892,4547.67,46789.31,51336.98,2139.04,1238,90,1247
"September 14, 2020",Q57396893,4608.7,47075.96,51684.66,2153.53,15346,37,15383
"September 15, 2020",Q57396894,5216.46,47118.02,52334.48,2180.6,16137,38,16175
"September 16, 2020",Q57396895,5252.68,47174.22,52426.9,2184.45,16826,47,16873
"September 17, 2020",Q57396896,4279.4,48416.03,52695.43,2195.64,13814,25,13839
"September 18, 2020",Q57396897,3515.75,49586.62,53102.37,2212.6,11333,26,11359
"September 19, 2020",Q57396899,3069.11,49763.15,52832.26,2201.34,927,38,9308
"September 20, 2020",Q57396900,3800.76,48166.55,51967.31,2165.3,1047,91,10561
"September 21, 2020",Q57396901,4479.57,46862.6,51342.17,2139.26,14051,35,14086
"September 22, 2020",Q57396902,4715.34,46087.66,50803.0,2116.79,15326,33,15359
"September 23, 2020",Q57396903,5026.5,46961.03,51987.53,2166.15,15759,44,15803
"September 24, 2020",Q57396905,3950.05,48043.67,51993.72,2166.41,12557,30,12587
"September 25, 2020",Q57396906,4235.75,46571.43,50807.18,2116.97,14405,28,14433
"September 26, 2020",Q57396907,4019.63,45941.83,49961.46,2081.73,11808,93,11901
"September 27, 2020",Q57396908,3997.03,46584.88,50581.91,2107.58,11098,91,11189
"September 28, 2020",Q57396910,4386.65,47409.62,51796.27,2158.18,14019,23,14042
"September 29, 2020",Q57396911,4858.27,47916.1,52774.37,2198.93,15593,39,15632
"September 30, 2020",Q57396912,4887.91,48640.78,53528.69,2230.36,16016,40,16056
2020-01-10,,4854.19,47444.07,52298.26,2179.09,15895,33,15928
2020-02-10,,3489.67,48744.42,52234.09,2176.42,11292,8,113
2020-03-10,,3768.16,47848.62,51616.78,2150.7,11462,77,11539
2020-04-10,,3418.85,47501.14,50919.99,2121.67,9678,34,9712
2020-05-10,,3993.01,46922.58,50915.59,2121.48,13295,15,1331
2020-06-10,,4409.83,46723.3,51133.13,2130.55,14859,37,14896
2020-07-10,,4663.8,46563.25,51227.05,2134.46,15873,44,15917
2020-08-10,,4977.76,46939.92,51917.68,2163.24,16222,29,16251
2020-09-10,,5139.61,46502.1,51641.71,2151.74,16304,31,16335
2020-10-10,,5053.76,45804.73,50858.49,2119.1,13993,157,1415
2020-11-10,,4462.58,46199.86,50662.44,2110.94,11935,113,12048
2020-12-10,,4265.01,46941.92,51206.93,2133.62,11061,124,11185
"October 13, 2020",Q57396929,4403.44,48425.41,52828.85,2201.2,14525,20,14545
"October 14, 2020",Q57396931,4603.46,48657.44,53260.9,2219.2,15275,18,15293
"October 15, 2020",Q57396932,4621.75,49677.11,54298.86,2262.45,1477,19,14789
"October 16, 2020",Q57396933,4701.72,49613.85,54315.57,2263.15,15116,17,15133
"October 17, 2020",Q57396935,4543.15,50115.89,54659.04,2277.46,12843,63,12906
"October 18, 2020",Q57396936,4520.13,50147.47,54667.6,2277.82,11947,82,12029
"October 19, 2020",Q57396938,4228.44,52248.15,56476.59,2353.19,13727,27,13754
"October 20, 2020",Q57396939,1798.05,54493.8,56291.85,2345.49,5272,10,5282
"October 21, 2020",Q57396941,3483.62,54001.86,57485.48,2395.23,12176,3,12179
"October 22, 2020",Q57396943,3283.57,52823.87,56107.44,2337.81,10832,12,10844
"October 23, 2020",Q57396944,3582.65,51699.79,55282.44,2303.44,11611,17,11628
"October 24, 2020",Q57396946,3927.09,49616.93,53544.02,2231.0,11412,39,11451
"October 25, 2020",Q57396947,2399.13,53347.63,55746.76,2229.87,5968,8,5976
"October 26, 2020",Q57396949,3394.97,50540.32,53935.29,2247.3,11382,9,11391
"October 27, 2020",Q57396950,3778.23,50755.92,54534.15,2272.26,12515,12,12527
"October 28, 2020",Q57396952,3720.41,50438.67,54159.08,2256.63,12871,7,12878
"October 29, 2020",Q57396954,3993.0,50150.53,54143.53,2255.98,12983,11,12994
"October 30, 2020",Q57396955,4214.35,49642.89,53857.24,2244.05,13803,32,13835
"October 31, 2020",Q57396957,3929.47,49181.6,53111.07,2212.96,11642,64,11706
2020-01-11,,3777.15,47632.41,51409.56,2142.07,10289,67,10356
2020-02-11,,3334.43,47103.6,50438.03,2101.58,8879,70,8949
2020-03-11,,2373.95,48787.78,51161.73,2131.74,7923,16,7939
2020-04-11,,2668.75,48973.89,51642.64,2151.78,905,7,9057
2020-05-11,,1576.9,50593.54,52170.44,2173.77,509,4,5094
2020-06-11,,3494.75,49093.73,52588.48,2191.19,11478,1,11479
2020-07-11,,2815.72,48371.36,51187.08,2132.8,8741,17,8758
2020-08-11,,3311.6,46597.14,49908.74,2079.53,9287,51,9338
2020-09-11,,3013.32,47167.26,50180.58,2090.86,8006,28,8034
2020-10-11,,3553.23,48740.71,52293.94,2178.91,11938,12,1195
2020-11-11,,3936.92,48106.62,52043.54,2168.48,12579,5,12584
2020-12-11,,3780.85,47255.7,51036.55,2126.52,12652,7,12659
"November 13, 2020",Q57396976,4112.9,47017.68,51130.58,2130.44,13623,11,13634
"November 14, 2020",Q57396977,2499.97,48642.49,51142.46,2130.94,714,9,7149
"November 15, 2020",Q57396979,3121.45,48039.93,51161.38,2131.72,8494,40,8534
"November 16, 2020",Q57396980,3587.6,48985.07,52572.67,2190.53,11563,9,11572
"November 17, 2020",Q57396982,3339.55,49166.84,52506.39,2187.77,1112,5,11125
"November 18, 2020",Q57396983,3617.75,48197.0,51814.75,2158.95,12361,9,1237
"November 19, 2020",Q57396984,4152.3,48603.22,52755.52,2198.15,13138,11,13149
"November 20, 2020",Q57396985,4282.74,47616.88,51899.62,2162.48,13641,14,13655
"November 21, 2020",Q57396987,3768.97,47499.79,51268.76,2136.2,10933,62,10995
"November 22, 2020",Q57396988,3448.01,48317.09,51765.1,2156.88,9411,58,9469
"November 23, 2020",Q57396989,3175.03,48863.55,52038.58,2168.27,1077,7,10777
"November 24, 2020",Q57396990,3353.98,48264.32,51618.3,2150.76,11611,9,1162
"November 25, 2020",Q57396992,3317.78,47864.12,51181.9,2132.58,10941,7,10948
"November 26, 2020",Q57396993,2030.15,49271.75,51301.9,2137.58,6304,3,6307
"November 27, 2020",Q57396994,2031.92,49832.19,51864.11,2161.0,6015,0,6015
"November 28, 2020",Q57396995,3306.02,50043.6,53349.62,2222.9,988,29,9909
"November 29, 2020",Q57396996,3071.2,48844.44,51915.64,2163.15,8737,44,8781
"November 30, 2020",Q57396997,3281.98,48879.82,52161.8,2173.41,10604,14,10618
2020-01-12,,3523.55,56380.45,59904.0,2496.0,11756,6,11762
2020-02-12,,3553.67,56350.33,59904.0,2496.0,11648,4,11652
2020-03-12,,3506.68,56397.32,59904.0,2496.0,1106,7,11067
2020-04-12,,3440.3,56463.7,59904.0,2496.0,10484,5,10489
2020-05-12,,2815.58,57088.42,59904.0,2496.0,796,22,7982
2020-06-12,,2488.57,57415.43,59904.0,2496.0,6906,17,6923
2020-07-12,,2281.07,57622.93,59904.0,2496.0,625,4,6254
2020-08-12,,2510.54,57393.46,59904.0,2496.0,695,36,6986
2020-09-12,,3083.94,56820.06,59904.0,2496.0,10155,12,10167
2020-10-12,,3201.74,56702.26,59904.0,2496.0,1069,12,10702
2020-11-12,,3459.77,56444.23,59904.0,2496.0,1093,12,10942
2020-12-12,,3766.55,56137.45,59904.0,2496.0,10464,19,10483
"December 13, 2020",Q57397019,3197.31,56706.69,59904.0,2496.0,8722,21,8743
"December 14, 2020",Q57397020,2855.5,57048.5,59904.0,2496.0,8844,5,8849
"December 15, 2020",Q57397022,3390.78,56513.22,59904.0,2496.0,10917,2,10919
"December 16, 2020",Q57397023,3114.67,56789.33,59904.0,2496.0,9813,2,9815
"December 17, 2020",Q57397024,3662.48,56241.52,59904.0,2496.0,11421,10,11431
"December 18, 2020",Q57397027,3774.15,58337.85,62112.0,2588.0,11558,4,11562
"December 19, 2020",Q57397028,2054.5,60057.5,62112.0,2588.0,5544,12,5556
"December 20, 2020",Q57397029,2885.4,59226.6,62112.0,2588.0,7805,33,7838
"December 21, 2020",Q57397030,3207.03,58904.97,62112.0,2588.0,9423,24,9447
"December 22, 2020",Q57397031,3399.05,59864.95,63264.0,2636.0,9878,22,99
"December 23, 2020",Q57397033,2902.71,60361.29,63264.0,2636.0,8738,12,875
"December 24, 2020",Q57397034,2264.7,60999.3,63264.0,2636.0,5097,20,5117
"December 25, 2020",Q57397035,1513.03,61750.97,63264.0,2636.0,3463,22,3485
"December 26, 2020",Q57397036,2099.05,61164.95,63264.0,2636.0,5628,37,5665
"December 27, 2020",Q57397038,1957.1,61306.9,63264.0,2636.0,4802,28,483
